Data_ID,Year,Month,Utility_Number,Name,State,Ownership,Status,RES_Rev,RES_Sal,RES_Cus,COM_Rev,COM_Sal,COM_Cus,IND_Rev,IND_Sal,IND_Cus,TRAN_Rev,TRAN_Sal,TRAN_Cus,TOT_Rev,TOT_Sal,TOT_Cus
3733,2018,6,11843,Maui Electric Co Ltd,HI,Investor Owned,Final,"10,841.905","29,986.274","61,189","10,340.499","29,188.749","10,292","9,809.273","31,598.373",145,0.000,0.000,0,"30,992","90,773","71,626"
3734,2018,6,19547,Hawaiian Electric Co Inc,HI,Investor Owned,Final,"40,388.866","129,095.666","271,543","48,443.284","176,754.760","33,296","57,645.216","241,061.555",441,0.000,0.000,0,"146,477","546,912","305,280"
3735,2018,6,57313,SolarCity Corporation,HI,Behind the Meter,Final,361.637,"2,278.829","2,370",428.257,"4,327.338","2,226",0.000,0.000,0,0.000,0.000,0,790,"6,606","4,596"
3736,2018,6,59139,SunEdison LLC,HI,Behind the Meter,Final,0.000,0.000,0,.,.,.,0.000,0.000,0,0.000,0.000,0,0,0,0
3737,2018,6,59579,Sunnova,HI,Behind the Meter,Final,75.095,340.455,344,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,75,340,344
3738,2018,6,59580,"SunPower Capital, LLC",HI,Behind the Meter,Final,178.231,889.444,"1,006",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,178,889,"1,006"
3739,2018,6,59624,"Vivint Solar, Inc.",HI,Behind the Meter,Final,831.583,"3,670.851","4,552",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,832,"3,671","4,552"
3740,2018,6,59647,Sunrun Inc.,HI,Behind the Meter,Final,843.478,"4,452.222","4,944",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,843,"4,452","4,944"
3741,2018,6,59738,"SunPower Capital Services, LLC",HI,Behind the Meter,Final,37.169,182.674,182,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,37,183,182
3742,2018,6,59943,Spruce Finance,HI,Behind the Meter,Final,34.849,193.537,175,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,35,194,175
3743,2018,6,60025,Greenbacker Renewable Energy Corporation,HI,Behind the Meter,Final,22.365,122.043,134,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,22,122,134
3744,2018,6,60981,"TerraForm US Energy Services, LLC",HI,Behind the Meter,Final,0.000,0.000,0,30.350,208.600,9,0.000,0.000,0,0.000,0.000,0,30,209,9
3745,2018,6,61098,Longroad Energy,HI,Behind the Meter,Final,0.000,0.000,0,54.200,227.800,9,0.000,0.000,0,0.000,0.000,0,54,228,9
3746,2018,6,88888,Total EPM,HI,,Final,"71,698.208","218,915.998","436,063","75,181.961","255,314.679","59,654","78,611.083","307,585.813",813,0.000,0.000,0,"225,491","781,816","496,530"
3747,2018,6,0,Adjustment 2018,IA,,Final,"45,990.025","361,706.628","390,142","26,848.432","282,280.824","58,473","26,427.540","361,843.754","4,808",0.000,0.000,0,"99,266","1,005,831","453,423"
3748,2018,6,471,Amana Society Service Co,IA,Investor Owned,Final,98.000,728.000,703,97.000,790.000,182,580.000,"7,172.000",1,0.000,0.000,0,775,"8,690",886
3749,2018,6,9417,Interstate Power and Light Co,IA,Investor Owned,Final,"56,905.000","341,467.000","403,183","46,288.000","366,712.000","85,051","53,666.000","601,148.000","1,474",0.000,0.000,0,"156,859","1,309,327","489,708"
3750,2018,6,12341,MidAmerican Energy Co,IA,Investor Owned,Final,"75,186.727","621,691.851","590,909","41,832.501","419,293.337","96,288","85,822.137","1,120,493.041","1,757",0.000,0.000,0,"202,841","2,161,478","688,954"
3751,2018,6,88888,Total EPM,IA,,Final,"178,179.752","1,325,593.479","1,384,937","115,065.933","1,069,076.161","239,994","166,495.677","2,090,656.795","8,040",0.000,0.000,0,"459,741","4,485,326","1,632,971"
3752,2018,6,0,Adjustment 2018,ID,,Final,"6,618.439","65,324.236","66,649","2,873.000","36,354.743","9,142","1,571.510","28,465.241","2,182",0.000,0.000,0,"11,063","130,144","77,973"
3753,2018,6,9187,City of Idaho Falls - (ID),ID,Municipal,Final,"1,433.680","16,477.445","23,971","1,815.613","28,093.760","4,172",285.188,"5,642.220",4,0.000,0.000,0,"3,534","50,213","28,147"
3754,2018,6,9191,Idaho Power Co,ID,Investor Owned,Final,"37,023.208","355,965.207","445,039","26,602.607","324,755.381","67,584","49,835.028","655,222.992","19,143",0.000,0.000,0,"113,461","1,335,944","531,766"
3755,2018,6,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,"2,087.895","19,129.574","23,584",845.668,"9,079.836","1,765",162.511,"2,695.977",44,0.000,0.000,0,"3,096","30,905","25,393"
3756,2018,6,11273,Lower Valley Energy Inc,ID,Cooperative,Final,69.000,997.000,"1,344",21.000,313.000,352,155.000,"3,964.000",40,0.000,0.000,0,245,"5,274","1,736"
3757,2018,6,12692,"Missoula Electric Coop, Inc",ID,Cooperative,Final,3.169,26.693,37,5.706,54.911,20,0.000,0.000,0,0.000,0.000,0,9,82,57
3758,2018,6,14354,PacifiCorp,ID,Investor Owned,Final,"6,780.910","53,621.836","64,497","4,117.389","42,475.529","9,062","24,690.059","316,228.251","5,645",0.000,0.000,0,"35,588","412,326","79,204"
3759,2018,6,16565,Salmon River Electric Coop Inc,ID,Cooperative,Final,179.000,"1,555.000","2,231",116.000,"1,503.000",457,287.000,"4,775.000",207,0.000,0.000,0,582,"7,833","2,895"
3760,2018,6,20169,Avista Corp,ID,Investor Owned,Final,"7,266.225","71,113.824","113,459","7,486.191","79,950.078","17,855","3,560.196","59,913.772",426,0.000,0.000,0,"18,313","210,978","131,740"
3761,2018,6,22814,Raft Rural Elec Coop Inc,ID,Cooperative,Final,123.878,"1,193.489","1,301",191.327,"3,362.677",371,"1,339.281","30,355.940",940,0.000,0.000,0,"1,654","34,912","2,612"
3762,2018,6,88888,Total EPM,ID,,Final,"61,585.404","585,404.304","742,112","44,074.501","525,942.915","110,780","81,885.773","1,107,263.393","28,631",0.000,0.000,0,"187,546","2,218,611","881,523"
3763,2018,6,0,Adjustment 2018,IL,,Final,"289,652.275","2,200,472.443","2,287,195","303,117.573","3,403,298.385","333,824","250,039.869","3,788,491.365","5,156","2,932.099","45,131.005",3,"845,742","9,437,393","2,626,178"
3764,2018,6,4110,Commonwealth Edison Co,IL,Investor Owned,Final,"221,226.947","1,700,940.796","2,472,948","77,075.182","737,934.495","206,859","6,857.350","94,591.850",133,0.000,0.000,0,"305,159","2,533,467","2,679,940"
3765,2018,6,12341,MidAmerican Energy Co,IL,Investor Owned,Final,"8,807.059","70,888.270","73,837","6,010.068","59,742.327","11,176","4,561.781","52,249.583",38,0.000,0.000,0,"19,379","182,880","85,051"
3766,2018,6,13032,Mt Carmel Public Utility Co,IL,Investor Owned,Final,724.000,"4,923.000","4,381",219.000,"1,469.000",838,342.000,"2,741.000",97,0.000,0.000,0,"1,285","9,133","5,316"
3767,2018,6,56697,Ameren Illinois Company,IL,Investor Owned,Final,"44,540.341","454,230.170","438,562","17,862.712","218,356.129","62,271","2,882.893","59,329.463",359,0.000,0.000,0,"65,286","731,916","501,192"
3768,2018,6,88888,Total EPM,IL,,Final,"564,950.622","4,431,454.679","5,276,923","404,284.535","4,420,800.336","614,968","264,683.893","3,997,403.261","5,783","2,932.099","45,131.005",3,"1,236,851","12,894,789","5,897,677"
3769,2018,6,0,Adjustment 2018,IN,,Final,"111,274.001","873,468.170","754,366","43,659.694","400,926.959","70,964","50,637.700","634,353.070","3,870",-0.002,0.096,0,"205,571","1,908,748","829,200"
3770,2018,6,261,AGC Division of APG Inc,IN,Investor Owned,Final,0.000,0.000,0,0.000,0.000,0,"7,659.264","160,939.000",1,0.000,0.000,0,"7,659","160,939",1
3771,2018,6,9273,Indianapolis Power & Light Co,IN,Investor Owned,Final,"49,452.980","453,374.896","439,799","19,019.876","163,137.600","49,867","51,111.740","597,620.045","4,799",0.000,0.000,0,"119,585","1,214,133","494,465"
3772,2018,6,9324,Indiana Michigan Power Co,IN,Investor Owned,Final,"42,151.246","349,219.547","406,100","33,397.730","362,061.986","54,602","38,375.251","579,241.641","3,963",0.000,0.000,0,"113,924","1,290,523","464,665"
3773,2018,6,13756,Northern Indiana Pub Serv Co,IN,Investor Owned,Final,"45,851.230","353,289.600","410,064","43,756.710","338,042.840","57,061","49,481.010","707,952.260","2,294",167.740,"1,624.000",1,"139,257","1,400,909","469,420"
3774,2018,6,15470,"Duke Energy Indiana, LLC",IN,Investor Owned,Final,"93,524.798","793,589.690","722,418","71,941.770","760,714.751","103,261","66,868.946","906,911.911","2,714",0.000,0.000,0,"232,336","2,461,216","828,393"
3775,2018,6,17633,Southern Indiana Gas & Elec Co,IN,Investor Owned,Final,"22,871.348","154,703.432","127,199","13,914.465","114,231.641","18,737","15,552.147","199,892.879",115,0.000,0.000,0,"52,338","468,828","146,051"
3776,2018,6,59579,Sunnova,IN,Behind the Meter,Final,0.395,2.829,2,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,3,2
3777,2018,6,88888,Total EPM,IN,,Final,"365,125.998","2,977,648.164","2,859,948","225,690.245","2,139,115.777","354,492","279,686.058","3,786,910.806","17,756",167.738,"1,624.096",1,"870,670","8,905,299","3,232,197"
3778,2018,6,0,Adjustment 2018,KS,,Final,"47,008.665","322,042.032","315,246","41,367.457","341,315.301","95,052","23,573.074","313,324.819","12,072",0.000,0.000,0,"111,949","976,682","422,370"
3779,2018,6,3892,City of Coffeyville - (KS),KS,Municipal,Final,570.077,"5,117.184","5,025",685.013,"6,767.588","1,006","3,136.323","50,577.979",10,0.000,0.000,0,"4,391","62,463","6,041"
3780,2018,6,5860,Empire District Electric Co,KS,Investor Owned,Final,"1,162.250","10,687.414","8,188",604.804,"5,219.594","1,430",464.076,"5,581.872",52,0.000,0.000,0,"2,231","21,489","9,670"
3781,2018,6,9996,City of Kansas City - (KS),KS,Municipal,Final,"7,830.000","60,730.000","58,384","10,691.000","103,568.000","7,013","4,501.000","53,173.000",83,0.000,0.000,0,"23,022","217,471","65,480"
3782,2018,6,10000,Kansas City Power & Light Co,KS,Investor Owned,Final,"48,807.031","317,951.902","229,085","34,834.316","285,341.711","29,870","2,413.218","24,364.668",912,0.000,0.000,0,"86,055","627,658","259,867"
3783,2018,6,10005,Kansas Gas & Electric Co,KS,Investor Owned,Final,"48,903.028","381,892.843","289,677","30,068.502","299,229.214","37,362","18,624.898","262,441.512","3,391",0.000,0.000,0,"97,596","943,564","330,430"
3784,2018,6,12524,Midwest Energy Inc,KS,Cooperative,Final,"3,570.706","30,257.044","29,670","3,576.481","30,836.986","13,187","6,975.352","75,046.649","7,083",0.000,0.000,0,"14,123","136,141","49,940"
3785,2018,6,22500,Westar Energy Inc,KS,Investor Owned,Final,"55,694.672","431,794.605","332,287","39,411.075","399,499.782","49,339","11,123.071","140,004.655","1,239",0.000,0.000,0,"106,229","971,299","382,865"
3786,2018,6,27000,WAPA-- Western Area Power Administration,KS,Federal,Final,0.000,0.000,0,63.874,"1,969.925",4,0.000,0.000,0,0.000,0.000,0,64,"1,970",4
3787,2018,6,88888,Total EPM,KS,,Final,"213,546.429","1,560,473.024","1,267,562","161,302.522","1,473,748.101","234,263","70,811.012","924,515.154","24,842",0.000,0.000,0,"445,660","3,958,736","1,526,667"
3788,2018,6,0,Adjustment 2018,KY,,Final,"97,683.735","871,083.626","719,296","44,964.178","425,576.156","85,349","31,762.930","453,267.642","1,477",0.000,0.000,0,"174,411","1,749,927","806,122"
3789,2018,6,9964,Kenergy Corp,KY,Cooperative,Final,"8,426.000","68,584.000","46,560","3,469.000","29,366.000","11,025","18,483.000","366,741.000",35,0.000,0.000,0,"30,378","464,691","57,620"
3790,2018,6,10171,Kentucky Utilities Co,KY,Investor Owned,Final,"47,971.063","491,596.067","431,172","46,328.721","510,027.819","90,846","32,061.215","551,641.782","2,494",0.000,0.000,0,"126,361","1,553,266","524,512"
3791,2018,6,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,"45,180.024","455,771.735","361,672","41,352.463","457,212.682","49,069","14,069.003","221,592.397",570,0.000,0.000,0,"100,601","1,134,577","411,311"
3792,2018,6,14724,Pennyrile Rural Electric Coop,KY,Cooperative,Final,"6,048.000","52,075.000","38,698","3,220.000","26,368.000","5,165","2,052.000","31,479.000",26,0.000,0.000,0,"11,320","109,922","43,889"
3793,2018,6,17564,South Kentucky Rural E C C,KY,Cooperative,Final,"6,330.187","57,980.418","61,736",927.083,"7,394.064","5,421","2,773.320","33,967.862",603,0.000,0.000,0,"10,031","99,342","67,760"
3794,2018,6,18642,Tennessee Valley Authority,KY,Federal,Final,0.000,0.000,0,"2,227.000","29,210.000",7,"10,720.000","243,032.000",9,0.000,0.000,0,"12,947","272,242",16
3795,2018,6,19446,Duke Energy Kentucky,KY,Investor Owned,Final,"13,833.887","142,752.229","126,629","14,663.238","167,525.445","15,014","5,467.244","71,943.603",358,0.000,0.000,0,"33,964","382,221","142,001"
3796,2018,6,20130,Warren Rural Elec Coop Corp,KY,Cooperative,Final,"7,741.000","70,705.000","53,906","4,125.000","36,004.000","12,133","4,567.000","72,473.000",44,0.000,0.000,0,"16,433","179,182","66,083"
3797,2018,6,22053,Kentucky Power Co,KY,Investor Owned,Final,"18,462.121","146,091.459","134,573","13,283.342","108,516.363","30,445","13,538.496","191,124.244","1,142",0.000,0.000,0,"45,284","445,732","166,160"
3798,2018,6,49998,City of Berea Municipal Utility,KY,Municipal,Final,405.346,"4,423.675","4,612",159.975,"1,861.866",603,285.892,"4,224.913",61,0.000,0.000,0,851,"10,510","5,276"
3799,2018,6,88888,Total EPM,KY,,Final,"252,081.363","2,361,063.209","1,978,854","174,720.000","1,799,062.395","305,077","135,780.100","2,241,487.443","6,819",0.000,0.000,0,"562,581","6,401,613","2,290,750"
3800,2018,6,0,Adjustment 2018,LA,,Final,"78,526.537","786,511.461","521,748","34,339.758","370,849.221","67,369","22,969.469","372,499.721","4,368",-0.009,0.020,0,"135,836","1,529,860","593,485"
3801,2018,6,3265,Cleco Power LLC,LA,Investor Owned,Final,"44,991.000","391,019.000","245,262","26,802.000","271,392.000","41,408","14,026.000","199,373.000",566,0.000,0.000,0,"85,819","861,784","287,236"
3802,2018,6,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,"116,856.052","1,390,989.819","933,040","87,659.627","1,127,959.256","140,440","123,081.500","2,558,092.187","10,937",0.000,0.000,0,"327,597","5,077,041","1,084,417"
3803,2018,6,13478,"Entergy New Orleans, LLC",LA,Investor Owned,Final,"26,309.688","229,863.604","182,576","26,662.022","269,579.039","18,770","3,357.750","41,466.263","2,059",109.130,"1,130.711",1,"56,439","542,040","203,406"
3804,2018,6,17698,Southwestern Electric Power Co,LA,Investor Owned,Final,"36,165.000","344,729.000","203,672","19,811.000","230,510.000","25,622","6,275.000","90,268.000","1,904",0.000,0.000,0,"62,251","665,507","231,198"
3805,2018,6,59579,Sunnova,LA,Behind the Meter,Final,2.655,18.650,28,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,3,19,28
3806,2018,6,59943,Spruce Finance,LA,Behind the Meter,Final,3.584,52.029,75,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,4,52,75
3807,2018,6,88888,Total EPM,LA,,Final,"302,854.516","3,143,183.563","2,086,401","195,274.407","2,270,289.516","293,609","169,709.719","3,261,699.171","19,834",109.121,"1,130.731",1,"667,948","8,676,303","2,399,845"
3808,2018,6,0,Adjustment 2018,MA,,Final,"166,918.590","814,151.042","1,414,520","298,765.613","1,797,678.705","250,199","78,014.593","526,201.357","8,193","1,311.915","26,563.370",2,"545,011","3,164,594","1,672,914"
3809,2018,6,6374,Fitchburg Gas & Elec Light Co,MA,Investor Owned,Final,"1,971.903","7,866.080","17,512",569.860,"2,812.371","3,023",89.735,639.584,5,0.000,0.000,0,"2,631","11,318","20,540"
3810,2018,6,8774,City of Holyoke - (MA),MA,Municipal,Final,"1,032.000","7,818.000","14,772","2,195.000","17,397.000","2,825",494.000,"4,943.000",44,0.000,0.000,0,"3,721","30,158","17,641"
3811,2018,6,11804,Massachusetts Electric Co,MA,Investor Owned,Final,"72,371.855","346,299.405","655,180","13,015.016","135,843.332","75,576","2,865.679","18,933.896","1,395",0.000,0.000,0,"88,253","501,077","732,151"
3812,2018,6,13206,Nantucket Electric Co,MA,Investor Owned,Final,156.804,727.603,"1,124",42.553,228.746,190,0.638,3.435,1,0.000,0.000,0,200,960,"1,315"
3813,2018,6,15748,Town of Reading - (MA),MA,Municipal,Final,"3,604.488","20,274.298","26,352","5,487.274","37,110.471","3,355",0.000,0.000,0,0.000,0.000,0,"9,092","57,385","29,707"
3814,2018,6,54913,NSTAR Electric Company,MA,Investor Owned,Final,"67,417.423","285,618.124","597,316","36,476.962","189,487.389","68,611","2,249.086","12,762.407",830,0.000,0.000,0,"106,143","487,868","666,757"
3815,2018,6,57313,SolarCity Corporation,MA,Behind the Meter,Final,"2,057.627","15,740.716","19,113",40.962,569.132,25,0.000,0.000,0,0.000,0.000,0,"2,099","16,310","19,138"
3816,2018,6,59086,"Constellation Solar Holding, LLC",MA,Behind the Meter,Final,0.000,0.000,0,46.740,430.040,3,0.000,0.000,0,0.000,0.000,0,47,430,3
3817,2018,6,59579,Sunnova,MA,Behind the Meter,Final,366.553,"2,874.129","3,185",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,367,"2,874","3,185"
3818,2018,6,59580,"SunPower Capital, LLC",MA,Behind the Meter,Final,21.470,334.265,365,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,21,334,365
3819,2018,6,59622,"Ahana Renewables, LLC",MA,Behind the Meter,Final,0.000,0.000,0,15.510,112.520,6,0.000,0.000,0,0.000,0.000,0,16,113,6
3820,2018,6,59624,"Vivint Solar, Inc.",MA,Behind the Meter,Final,"1,330.821","10,684.392","13,949",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"1,331","10,684","13,949"
3821,2018,6,59647,Sunrun Inc.,MA,Behind the Meter,Final,713.248,"6,603.321","7,847",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,713,"6,603","7,847"
3822,2018,6,59738,"SunPower Capital Services, LLC",MA,Behind the Meter,Final,7.630,38.352,54,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,8,38,54
3823,2018,6,59943,Spruce Finance,MA,Behind the Meter,Final,41.679,351.194,374,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,42,351,374
3824,2018,6,60025,Greenbacker Renewable Energy Corporation,MA,Behind the Meter,Final,48.294,363.457,450,2.151,11.490,1,0.000,0.000,0,0.000,0.000,0,50,375,451
3825,2018,6,60981,"TerraForm US Energy Services, LLC",MA,Behind the Meter,Final,0.000,0.000,0,210.310,"4,754.900",26,0.000,0.000,0,0.000,0.000,0,210,"4,755",26
3826,2018,6,61098,Longroad Energy,MA,Behind the Meter,Final,0.000,0.000,0,83.200,516.800,8,0.000,0.000,0,0.000,0.000,0,83,517,8
3827,2018,6,61823,"Greenskies Renewable Energy, LLC",MA,,Final,0.000,0.000,0,128.400,"1,800.600",4,0.000,0.000,0,0.000,0.000,0,128,"1,801",4
3828,2018,6,88888,Total EPM,MA,,Final,"318,060.385","1,519,744.378","2,772,113","357,079.551","2,188,753.496","403,852","83,713.731","563,483.679","10,468","1,311.915","26,563.370",2,"760,166","4,298,545","3,186,435"
3829,2018,6,0,Adjustment 2018,MD,,Final,"76,390.783","507,699.883","477,234","203,673.449","2,006,182.699","107,439","23,322.322","298,837.399","4,206","3,437.633","43,211.878",5,"306,824","2,855,932","588,884"
3830,2018,6,84,A & N Electric Coop,MD,Cooperative,Final,19.432,157.147,273,6.005,48.252,43,0.000,0.000,0,0.000,0.000,0,25,205,316
3831,2018,6,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,"96,102.411","777,742.487","882,873","24,743.549","215,105.257","66,756","1,063.773","10,119.313","3,186",0.000,0.000,0,"121,910","1,002,967","952,815"
3832,2018,6,5027,Delmarva Power,MD,Investor Owned,Final,"19,713.724","128,665.353","153,505","4,981.908","36,032.794","16,437",35.147,914.342,71,0.000,0.000,0,"24,731","165,612","170,013"
3833,2018,6,15263,The Potomac Edison Company,MD,Investor Owned,Final,"22,387.314","210,226.872","209,896","5,006.945","46,170.124","19,797",886.431,"9,250.519","1,323",0.000,0.000,0,"28,281","265,648","231,016"
3834,2018,6,15270,Potomac Electric Power Co,MD,Investor Owned,Final,"62,880.237","364,813.078","414,870","12,884.975","109,108.021","27,788",1.819,0.894,3,0.000,0.000,0,"75,767","473,922","442,661"
3835,2018,6,17637,Southern Maryland Elec Coop Inc,MD,Cooperative,Final,"20,782.266","159,385.014","145,593","11,477.745","112,228.756","15,465",0.000,0.000,0,0.000,0.000,0,"32,260","271,614","161,058"
3836,2018,6,57313,SolarCity Corporation,MD,Behind the Meter,Final,"3,123.813","26,560.697","26,444",135.411,"2,195.807",145,0.000,0.000,0,0.000,0.000,0,"3,259","28,757","26,589"
3837,2018,6,59086,"Constellation Solar Holding, LLC",MD,Behind the Meter,Final,0.000,0.000,0,34.510,544.040,10,21.360,174.470,2,0.000,0.000,0,56,719,12
3838,2018,6,59579,Sunnova,MD,Behind the Meter,Final,130.849,"1,036.066",905,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,131,"1,036",905
3839,2018,6,59624,"Vivint Solar, Inc.",MD,Behind the Meter,Final,"1,608.729","14,975.476","15,256",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"1,609","14,975","15,256"
